"meeting","1","1","Bologna","DVC","meeting","","","meeting","AMS","0","/ 0","2026TT","meeting||1|1|0|AMS|Bologna|0|0||DVC||4|0||"
"3TTE","1","1","PR11","","Textiles Technology Level 3","13","NCEA Level 3","Technology","HHN","1","/ 4","2026TT","3TTE||1|1|0|HHN|PR11|1|4|||8|1|0||"
"9NUMA","9ANUM","","LIB","","Numeracy","9","Year 9","Learning Support","OCR","10","/ 10","2026TT","9NUMA|9ANUM||||OCR|LIB|10|10||||2|0||"
"9NUMB","9BNUM","","LIB","","Numeracy","9","Year 9","Learning Support","OCR","8","/ 8","2026TT","9NUMB|9BNUM||||OCR|LIB|8|8||||2|0||"
"Manaki","WM","","NC6","","Manaki","","","Manaki","GTD","0","/ 0","2026TT","Manaki|WM||||GTD|NC6|0|0||||2|0||"
"Manaki","WM","","NC6","","Manaki","","","Manaki","PTO","0","/ 0","2026TT","Manaki|WM||||PTO|NC6|0|0||||2|0||"
"Manaki","WM","","NC6","","Manaki","","","Manaki","SCH","0","/ 0","2026TT","Manaki|WM||||SCH|NC6|0|0||||2|0||"
"Manaki","WM","","NC6","","Manaki","","","Manaki","TOA","0","/ 0","2026TT","Manaki|WM||||TOA|NC6|0|0||||2|0||"
"Manaki","WM","","NC6","","Manaki","","","Manaki","PHS","0","/ 0","2026TT","Manaki|WM||||PHS|NC6|0|0||||2|0||"
"Manaki","WM","","NC6","","Manaki","","","Manaki","SIL","0","/ 0","2026TT","Manaki|WM||||SIL|NC6|0|0||||2|0||"
"WhareManak","WM","","NC6","","WhareManak","","","WhareManak","JCS","0","/ 0","2026TT","WhareManak|WM||||JCS|NC6|0|0||||2|0||"
"3STU","3ACC","","PR2","","Study","13","NCEA Level 3","Study","STU","0","/ 0","2026TT","3STU|3ACC||||STU|PR2|0|0|||8|2|0||"
"3ACC","3ACC","","Liston","","Accounting Level 3","13","NCEA Level 3","Social Science","LSTN","0","/ 0","2026TT","3ACC|3ACC||||LSTN|Liston|0|0|||8|2|0||"
"EXAUT","20","1","CG3","","Automotive Engineering L2 (Unitec)","12","NCEA Level 2","Career Pathways","GNA","1","/ 1","2026TT","EXAUT||20|1|0|GNA|CG3|1|1||||1|0|21|200001804"
"EXHWP1","20","1","CG3","","Health, Wellbeing and Practice 1 (Unitec)","12","NCEA Level 2","Career Pathways","GNA","9","/ 9","2026TT","EXHWP1||20|1|0|GNA|CG3|9|9||||1|0|21|200001804"
"EXHKC","20","1","CG3","","Health Knowledge and Communication (Unitec)","13","NCEA Level 3","Career Pathways","GNA","5","/ 5","2026TT","EXHKC||20|1|0|GNA|CG3|5|5||||1|0|21|200001804"
"EXCCS","20","1","CG3","","Specify Subject Name","1","Year 1","SpecifySubjectName","GNA","0","/ 0","2026TT","EXCCS||20|1|0|GNA|CG3|0|0||||1|0|21|200001804"
"EXANC","20","1","CG3","","Animal Care Level 3 (UNITEC)","13","NCEA Level 3","Career Pathways","GNA","2","/ 2","2026TT","EXANC||20|1|0|GNA|CG3|2|2||||1|0|21|200001804"
"EXHWP2","19","1","CG3","","Health, Wellbeing and Practice 2 (Unitec)","12","NCEA Level 2","Career Pathways","GNA","9","/ 9","2026TT","EXHWP2||19|1|0|GNA|CG3|9|9||||1|0|34|200001804"
"EXHAC","19","1","CG3","","Health and the Community (Unitec)","13","NCEA Level 3","Career Pathways","GNA","5","/ 5","2026TT","EXHAC||19|1|0|GNA|CG3|5|5||||1|0|34|200001804"
"2PTW","2","1","PR3","","Career Pathways Year 12","12","NCEA Level 2","Career Pathways","GNA","7","/ 17","2026TT","2PTW||2|1|0|GNA|PR3|7|17|||8|1|0|47|200001724"
"3PTW","2","1","PR3","","Career Pathways Year 13","13","NCEA Level 3","Career Pathways","GNA","5","/ 15","2026TT","3PTW||2|1|0|GNA|PR3|5|15|||8|1|0|47|200001724"
"3PTW","6","1","PR3","","Career Pathways Year 13","13","NCEA Level 3","Career Pathways","JLM","2","/ 15","2026TT","3PTW||6|1|0|JLM|PR3|2|15|||8|1|0||"
"2MUSN","2","1","MUSIC","","Music","12","NCEA Level 2","Music","LIU","2","/ 2","2026TT","2MUSN||2|1|0|LIU|MUSIC|2|2|||8|1|0||"
"3GTY","3","1","PR3","","Gateway Year 13","13","NCEA Level 3","Career Pathways","GNA","6","/ 9","2026TT","3GTY||3|1|0|GNA|PR3|6|9|||8|1|0|23|200001724"
"10PEH","10SE","","GYM","","Physical Education and Health Year 10","10","Year 10","Health & PE","TTA","23","/ 23","2026TT","10PEH|10SE||||TTA|GYM|23|23|||4|2|0||"
"10PEH","10MV","","GYM","","Physical Education and Health Year 10","10","Year 10","Health & PE","TDD","21","/ 21","2026TT","10PEH|10MV||||TDD|GYM|21|21|||4|2|0||"
"10PEH","10KW","","GYM","","Physical Education and Health Year 10","10","Year 10","Health & PE","TTA","22","/ 22","2026TT","10PEH|10KW||||TTA|GYM|22|22|||4|2|0||"
"10PEH","10DQ","","GYM","","Physical Education and Health Year 10","10","Year 10","Health & PE","TTA","27","/ 27","2026TT","10PEH|10DQ||||TTA|GYM|27|27|||4|2|0||"
"10PEH","10AC","","GYM","","Physical Education and Health Year 10","10","Year 10","Health & PE","TDD","29","/ 29","2026TT","10PEH|10AC||||TDD|GYM|29|29|||4|2|0||"
"2MAOTK","3","1","HN19","","Maori Level 2 - Te Kura","12","NCEA Level 2","Languages","TEK","2","/ 2","2026TT","2MAOTK||3|1|0|TEK|HN19|2|2|||4|1|0|5|200001728"
"10MAOTK","3","1","HN19","","Maori Year 10 - Te Kura","10","Year 10","Languages","TEK","3","/ 4","2026TT","10MAOTK||3|1|0|TEK|HN19|3|4|||4|1|0|5|200001728"
"10MAOTK","2","1","HN19","","Maori Year 10 - Te Kura","10","Year 10","Languages","TEK","1","/ 4","2026TT","10MAOTK||2|1|0|TEK|HN19|1|4|||4|1|0|2|200001728"
"2MAOTK","2","1","HN19","","Maori Level 2 - Te Kura","12","NCEA Level 2","Languages","TEK","1","/ 2","2026TT","2MAOTK||2|1|0|TEK|HN19|1|2|||4|1|0|2|200001728"
"1MAOTK","6","1","TRP1","","Maori Level 1 - Te Kura","11","Year 11 Diploma","Languages","TEK","1","/ 1","2026TT","1MAOTK||6|1|0|TEK|TRP1|1|1|||8|1|0||"
"2FRETK","6","1","SN1","","French Level 2 - Te Kura","12","NCEA Level 2","Languages","TEK","1","/ 1","2026TT","2FRETK||6|1|0|TEK|SN1|1|1|||8|1|0|1|200001787"
"3FRETK","6","1","SN1","","French Level 3 - Te Kura","13","NCEA Level 3","Languages","TEK","0","/ 4","2026TT","3FRETK||6|1|0|TEK|SN1|0|4|||8|1|0|1|200001787"
"3FRETK","2","1","HN19","","French Level 3 - Te Kura","13","NCEA Level 3","Languages","TEK","4","/ 4","2026TT","3FRETK||2|1|0|TEK|HN19|4|4|||8|1|0||"
"3MDSTK","3","1","HN19","","Media Studies Level 3 - Te Kura","13","NCEA Level 3","English","TEK","4","/ 4","2026TT","3MDSTK||3|1|0|TEK|HN19|4|4|||8|1|0||"
"3MDSTK","1","1","HN19","","Media Studies Level 3 - Te Kura","13","NCEA Level 3","English","TEK","0","/ 4","2026TT","3MDSTK||1|1|0|TEK|HN19|0|4|||8|1|0||"
"GTYP","TaleiB","","","","GTYP","","","GTYP","","1","/ 1","2026TT","GTYP|TaleiB||||||1|1||||2|0||"
"10MAOTK","3","1","HN19","","Maori Year 10 - Te Kura","10","Year 10","Languages","JLM","3","/ 4","2026TT","10MAOTK||3|1|0|JLM|HN19|3|4|||4|1|1|5|200001728"
"2MAOTK","3","1","HN19","","Maori Level 2 - Te Kura","12","NCEA Level 2","Languages","JLM","2","/ 2","2026TT","2MAOTK||3|1|0|JLM|HN19|2|2|||4|1|1|5|200001728"
"10MAOTK","2","1","HN19","","Maori Year 10 - Te Kura","10","Year 10","Languages","JLM","1","/ 4","2026TT","10MAOTK||2|1|0|JLM|HN19|1|4|||4|1|1|2|200001728"
"2MAOTK","2","1","HN19","","Maori Level 2 - Te Kura","12","NCEA Level 2","Languages","JLM","1","/ 2","2026TT","2MAOTK||2|1|0|JLM|HN19|1|2|||4|1|1|2|200001728"
"EXANI","20","1","CG3","","Animal Care (SIT)","13","NCEA Level 3","Career Pathways","GNA","4","/ 4","2026TT","EXANI||20|1|0|GNA|CG3|4|4||||1|0|21|200001804"
"SCHOLAR","12","1","TWM18","","Scholarship Candidates 2026","13","Year 13","Not Set","JLM","3","/ 3","2026TT","SCHOLAR||12|1|0|JLM|TWM18|3|3||||1|0||"
"2ENGL","6","1","Liston","","English L2 (Liston College)","12","NCEA Level 2","English","LISTN","3","/ 3","2026TT","2ENGL||6|1|0|LISTN|Liston|3|3|||8|1|0||"
"3PHOL","4","1","Liston","","Photography L3 (Liston College)","13","NCEA Level 3","Art","LISTN","2","/ 2","2026TT","3PHOL||4|1|0|LISTN|Liston|2|2|||8|1|0||"
"3GEOL","3","1","LISTN","","Geography L3 (Liston College)","13","NCEA Level 3","Social Science","LISTN","9","/ 9","2026TT","3GEOL||3|1|0|LISTN|LISTN|9|9|||8|1|0||"
"3ACCL","2","1","LISTN","","Accounting L3 (Liston College)","13","NCEA Level 3","Social Science","LISTN","6","/ 6","2026TT","3ACCL||2|1|0|LISTN|LISTN|6|6|||8|1|0||"
"3HIS","1","1","TWM13","","History Level 3","13","NCEA Level 3","Social Science","SCH","3","/ 34","2026TT","3HIS||1|1|0|SCH|TWM13|3|34|||8|1|0||"
"9PEH","9AC","","GYM","","Physical Education and Health Year 9","9","Year 9","Health & PE","GRM","24","/ 24","2026TT","9PEH|9AC||||GRM|GYM|24|24|||2|2|0||"
"10PEH","10DQ","","GYM","","Physical Education and Health Year 10","10","Year 10","Health & PE","GRM","27","/ 27","2026TT","10PEH|10DQ||||GRM|GYM|27|27|||4|2|1||"
"Whanau","12ML","","SN4","","Specify Subject Name","1","Year 1","SpecifySubjectName","BNT","19","/ 19","2026TT","Whanau|12ML||||BNT|SN4|19|19|||8|2|0||"
"10PEH","10ZA","","GYM","","Physical Education and Health Year 10","10","Year 10","Health & PE","BNT","23","/ 23","2026TT","10PEH|10ZA||||BNT|GYM|23|23|||4|2|0||"
"7PEH","7XD","","GYM","","Physical Education and Health Year 7","7","Year 7","Health & PE","BNT","24","/ 24","2026TT","7PEH|7XD||||BNT|GYM|24|24|||1|2|1||"
"8PEH","8QF","","GYM","","Physical Education and Health Year 8","8","Year 8","Health & PE","BNT","30","/ 30","2026TT","8PEH|8QF||||BNT|GYM|30|30|||1|2|0||"
"9PEH","9PX","","GYM","","Physical Education and Health Year 9","9","Year 9","Health & PE","BNT","24","/ 24","2026TT","9PEH|9PX||||BNT|GYM|24|24|||2|2|0||"
"9PEH","9EN","","GYM","","Physical Education and Health Year 9","9","Year 9","Health & PE","BNT","24","/ 24","2026TT","9PEH|9EN||||BNT|GYM|24|24|||2|2|0||"
"1PED","5","1","CG3","","Physical Education Level 1","11","Year 11 Diploma","Health & PE","BNT","27","/ 38","2026TT","1PED||5|1|0|BNT|CG3|27|38|||8|1|0||"
"9PEH","9JS","","GYM","","Physical Education and Health Year 9","9","Year 9","Health & PE","BNT","26","/ 26","2026TT","9PEH|9JS||||BNT|GYM|26|26|||2|2|0||"
"9PEH","9TC","","GYM","","Physical Education and Health Year 9","9","Year 9","Health & PE","BNT","28","/ 28","2026TT","9PEH|9TC||||BNT|GYM|28|28|||2|2|1||"
"7REL","7XD","","TWM3","","Religious Education Year 7","7","Year 7","Religious Education","GYY","24","/ 24","2026TT","7REL|7XD||||GYY|TWM3|24|24|||1|2|0||"
"3MUS","4","1","MUSIC","","Music Level 3","13","NCEA Level 3","Music","LIU","2","/ 7","2026TT","3MUS||4|1|0|LIU|MUSIC|2|7|||8|1|0|12|200001720"
"PRT","3","1","Bologna","","PRT","","","PRT","BNT","0","/ 0","2026TT","PRT||3|1|0|BNT|Bologna|0|0||||1|0||"
"PRT","3","1","SN6","","PRT","","","PRT","EVA","0","/ 0","2026TT","PRT||3|1|0|EVA|SN6|0|0||||1|0||"
"meeting","3","1","PR3","","meeting","","","meeting","MLM","0","/ 0","2026TT","meeting||3|1|0|MLM|PR3|0|0||||1|0||"
"meeting","3","1","PR3","","meeting","","","meeting","PHS","0","/ 0","2026TT","meeting||3|1|0|PHS|PR3|0|0||||1|1||"
"Whanau","9GB","","PR9","","Specify Subject Name","1","Year 1","SpecifySubjectName","DGL","23","/ 23","2026TT","Whanau|9GB||||DGL|PR9|23|23|||2|2|0||"
"EXHSA","18","1","CG3","","Health & Safety (Summit Institute)","13","NCEA Level 2","Career Pathways","GNA","20","/ 20","2026TT","EXHSA||18|1|0|GNA|CG3|20|20||||1|0||"
"STU2","6","1","Manaaki","","STU2","2","Year 2","STU","JLM","2","/ 2","2026TT","STU2||6|1|0|JLM|Manaaki|2|2|||8|1|0||"
"STU2","3","1","Manaaki","","STU2","2","Year 2","STU","JLM","1","/ 2","2026TT","STU2||3|1|0|JLM|Manaaki|1|2|||8|1|0||"
"STU2","6","1","HN18","","STU2","2","Year 2","STU","FRN","2","/ 2","2026TT","STU2||6|1|0|FRN|HN18|2|2|||8|1|0||"
"2GTY","3","1","PR3","","Gateway Year 12","12","NCEA Level 2","Career Pathways","GNA","2","/ 18","2026TT","2GTY||3|1|0|GNA|PR3|2|18|||8|1|0|23|200001724"
"2GTYN","1","1","PR3","","Gateway Year 12","12","NCEA Level 2","Career Pathways","GNA","1","/ 1","2026TT","2GTYN||1|1|0|GNA|PR3|1|1|||8|1|0||"
"3APH","1","1","LIBC","","Art Photography Level 3","13","NCEA Level 3","Art","SLG","3","/ 17","2026TT","3APH||1|1|0|SLG|LIBC|3|17|||8|1|0|13|200001712"
"2SOS","1","1","TWM15","","Social Studies Level 2","12","NCEA Level 2","Social Science","PTO","1","/ 24","2026TT","2SOS||1|1|0|PTO|TWM15|1|24|||8|1|0|15|200001706"
"10ACSCI","10AC","","TWM8","","10AC Science","10","Year 10","Science","WDA","29","/ 29","2026TT","10ACSCI|10AC||||WDA|TWM8|29|29|||4|2|0||"
"10FTE","2","1","PR4","","Food Technology Year 10","10","Year 10","Technology","DGL","17","/ 38","2026TT","10FTE||2|1|0|DGL|PR4|17|38|||4|1|0||"
"10FTE","1","1","PR4","","Food Technology Year 10","10","Year 10","Technology","DGL","20","/ 38","2026TT","10FTE||1|1|0|DGL|PR4|20|38|||4|1|0||"
"9TEC","9JS","","PR4","","Technology Year 9","9","Year 9","Technology","DGL","26","/ 26","2026TT","9TEC|9JS||||DGL|PR4|26|26|||2|2|0||"
"1ESN","5","1","PR3","","English Studies","11","Year 11 Diploma","Career Pathways","GNA","1","/ 1","2026TT","1ESN||5|1|0|GNA|PR3|1|1|||8|1|0||"
"EXDTOI","19","1","CG3","","Digital Toi (Te Wananga a Aotearoa)","11","Year 11 Diploma","Career Pathways","GNA","20","/ 20","2026TT","EXDTOI||19|1|0|GNA|CG3|20|20||||1|0|34|200001804"
"1FTE","6","1","PR4","","Food Technology Level 1","11","Year 11 Diploma","Technology","BRN","17","/ 17","2026TT","1FTE||6|1|0|BRN|PR4|17|17|||8|1|0||"
"3FTE","5","1","PR4","","Food Technology Level 3","13","NCEA Level 3","Technology","BRN","13","/ 13","2026TT","3FTE||5|1|0|BRN|PR4|13|13|||8|1|0||"
"2FTE","2","1","PR4","","Food Technology Level 2","12","NCEA Level 2","Technology","BRN","20","/ 20","2026TT","2FTE||2|1|0|BRN|PR4|20|20|||8|1|0||"
